dataset,group_key,group_volume,n_records,rate,baseline_mean,baseline_std
tipologia_raw,stn|aoi,2.0,7,0.2857142857142857,0.2857142857142857,0.48795003647426666
tipologia_raw,stn|bds,0.0,4,0.0,0.0,0.0
tipologia_raw,stn|bgy,36.0,106,0.33962264150943394,0.34615384615384615,0.9529640094389896
tipologia_raw,stn|blq,17.0,40,0.425,0.4358974358974359,1.095321913624911
tipologia_raw,stn|bri,11.0,16,0.6875,0.7857142857142857,1.5776599725577718
tipologia_raw,stn|cag,0.0,1,0.0,0.0,
tipologia_raw,stn|cia,20.0,51,0.39215686274509803,0.39215686274509803,1.2502548759760792
tipologia_raw,stn|cta,0.0,3,0.0,0.0,0.0
tipologia_raw,stn|fco,0.0,3,0.0,0.0,0.0
tipologia_raw,stn|goa,3.0,20,0.15,0.15,0.36634754853252327
tipologia_raw,stn|mxp,41.0,65,0.6307692307692307,0.640625,1.2893604603932123
tipologia_raw,stn|nap,1.0,8,0.125,0.125,0.3535533905932738
tipologia_raw,stn|peg,3.0,17,0.17647058823529413,0.17647058823529413,0.3929526239966879
tipologia_raw,stn|pmo,0.0,5,0.0,0.0,0.0
tipologia_raw,stn|psa,19.0,38,0.5,0.5135135135135135,1.193073100620169
tipologia_raw,stn|psr,7.0,10,0.7,0.7777777777777778,1.3944333775567928
tipologia_raw,stn|suf,0.0,1,0.0,0.0,
tipologia_raw,stn|trn,6.0,33,0.18181818181818182,0.1875,0.396557769456266
tipologia_raw,stn|trs,3.0,6,0.5,0.5,0.8366600265340756
tipologia_raw,stn|vce,15.0,47,0.3191489361702128,0.3191489361702128,0.810431526993179
tipologia_raw,stn|vrn,7.0,21,0.3333333333333333,0.3333333333333333,0.9128709291752769
tipologia_raw,svo|mxp,1.0,1,1.0,1.0,
tipologia_raw,syd|fco,1.0,4,0.25,0.3333333333333333,0.5773502691896258
tipologia_raw,syd|mxp,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,syr|mxp,0.0,1,0.0,0.0,
tipologia_raw,syz|pmo,0.0,1,0.0,0.0,
tipologia_raw,szx|mxp,0.0,1,0.0,0.0,
tipologia_raw,tas|fco,0.0,1,0.0,0.0,
tipologia_raw,tbs|bgy,0.0,1,0.0,0.0,
tipologia_raw,tbs|fco,1.0,1,1.0,1.0,
tipologia_raw,tfu|fco,0.0,2,0.0,0.0,0.0
tipologia_raw,tgd|blq,0.0,1,0.0,0.0,
tipologia_raw,tgd|fco,0.0,4,0.0,0.0,0.0
tipologia_raw,tgd|mxp,90.0,18,5.0,5.625,14.867750334196497
tipologia_raw,tia|aoi,985.0,55,17.90909090909091,18.24074074074074,22.75624333587829
tipologia_raw,tia|bds,58.0,17,3.411764705882353,3.411764705882353,2.450990196058824
tipologia_raw,tia|bgy,4793.0,297,16.13804713804714,16.358361774744026,16.330215294159544
tipologia_raw,tia|blq,4138.0,231,17.913419913419915,18.149122807017545,16.108788996308295
tipologia_raw,tia|bri,884.0,122,7.245901639344262,7.305785123966942,11.005940044060003
tipologia_raw,tia|cag,2.0,17,0.11764705882352941,0.11764705882352941,0.3321055820775357
tipologia_raw,tia|cia,1079.0,81,13.320987654320987,13.658227848101266,18.21797230121762
tipologia_raw,tia|ciy,122.0,10,12.2,12.2,7.130529043797835
tipologia_raw,tia|cta,682.0,133,5.12781954887218,5.246153846153846,9.116014988934225
tipologia_raw,tia|fco,1169.0,227,5.149779735682819,5.242152466367713,12.894394998333407
tipologia_raw,tia|flr,86.0,12,7.166666666666667,7.818181818181818,9.568888982720845
tipologia_raw,tia|goa,1338.0,75,17.84,17.84,32.3093325986931
tipologia_raw,tia|lin,6.0,7,0.8571428571428571,0.8571428571428571,1.864454471471609
tipologia_raw,tia|mxp,3282.0,220,14.918181818181818,15.194444444444445,16.522265925648014
tipologia_raw,tia|nap,340.0,38,8.947368421052632,9.18918918918919,14.510222139807047
tipologia_raw,tia|peg,713.0,30,23.766666666666666,23.766666666666666,27.070385056855706
tipologia_raw,tia|pmo,1.0,9,0.1111111111111111,0.1111111111111111,0.33333333333333337
tipologia_raw,tia|psa,3762.0,199,18.90452261306533,19.492227979274613,17.284723255843236
tipologia_raw,tia|psr,503.0,33,15.242424242424242,15.71875,15.649867308517143
tipologia_raw,tia|reg,0.0,2,0.0,0.0,0.0
tipologia_raw,tia|rmi,417.0,26,16.03846153846154,16.03846153846154,4.367889826731157
tipologia_raw,tia|suf,23.0,13,1.7692307692307692,1.7692307692307692,2.7735009811261455
tipologia_raw,tia|trn,1597.0,80,19.9625,19.9625,17.98764959561653
tipologia_raw,tia|trs,209.0,18,11.61111111111111,11.61111111111111,13.64740392847402
tipologia_raw,tia|tsf,2239.0,176,12.721590909090908,12.867816091954023,15.172983247750016
tipologia_raw,tia|vce,205.0,22,9.318181818181818,9.761904761904763,7.73243016072413
tipologia_raw,tia|vrn,6966.0,90,77.4,78.26966292134831,528.1920011623903
tipologia_raw,tlv|bgy,1.0,1,1.0,1.0,
tipologia_raw,tlv|fco,0.0,1,0.0,0.0,
tipologia_raw,tlv|mxp,0.0,2,0.0,0.0,0.0
tipologia_raw,tng|bgy,0.0,1,0.0,0.0,
tipologia_raw,tpa|bds,0.0,1,0.0,0.0,
tipologia_raw,tpa|fco,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,tpe|fco,0.0,1,0.0,0.0,
tipologia_raw,tsa|fco,0.0,1,0.0,0.0,
tipologia_raw,tun|blq,0.0,1,0.0,0.0,
tipologia_raw,tun|fco,7.0,10,0.7,0.7,1.888562063228706
tipologia_raw,tun|mxp,3.0,4,0.75,0.75,0.5
tipologia_raw,tun|vce,0.0,1,0.0,0.0,
tipologia_raw,vko|blq,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,yeg|mxp,1.0,1,1.0,1.0,
tipologia_raw,yhz|fco,5.0,1,5.0,5.0,
tipologia_raw,yul|fco,1.0,1,1.0,1.0,
tipologia_raw,yul|mxp,0.0,1,0.0,0.0,
tipologia_raw,yvr|fco,0.0,2,0.0,0.0,0.0
tipologia_raw,ywg|fco,0.0,1,0.0,0.0,
tipologia_raw,yyc|fco,0.0,1,0.0,0.0,
tipologia_raw,yyz|fco,1.0,10,0.1,0.1,0.31622776601683794
tipologia_raw,yyz|mxp,0.0,4,0.0,0.0,0.0
tipologia_raw,znz|fco,3.0,8,0.375,0.375,0.5175491695067657
tipologia_raw,znz|mxp,0.0,2,0.0,0.0,0.0
tipologia_raw,znz|psa,0.0,1,0.0,0.0,
tipologia_raw,znz|vce,0.0,1,0.0,0.0,
tipologia_raw,znz|vrn,0.0,2,0.0,0.0,0.0
